Filename: D:\_RESEARCH\_datasets\GudalurSTD\Data_in_brief_dataset\DATA\AIRBORNE\AVNG_PROCESSED\AVNG_REFL
ROI: Region #1 [Green] 4 points

Basic Stats	  Min	  Max	       Mean	     Stdev
           	 3482	      0	      2	  0.0000	 50.0000
           	 3483	      0	      2	  0.0000	 50.0000
           	 3484	      0	      2	  0.0000	 50.0000
           	 3485	      0	      2	  0.0000	 50.0000
           	 3486	      0	      2	  0.0000	 50.0000
           	 3487	      0	      2	  0.0000	 50.0000
           	 3488	      0	      2	  0.0000	 50.0000
           	 3489	      0	      2	  0.0000	 50.0000
           	 3490	      0	      2	  0.0000	 50.0000
           	 3491	      0	      2	  0.0000	 50.0000
           	 3492	      0	      2	  0.0000	 50.0000
           	 3493	      0	      2	  0.0000	 50.0000
           	 3494	      0	      2	  0.0000	 50.0000
           	 3495	      0	      2	  0.0000	 50.0000
           	 3496	      0	      2	  0.0000	 50.0000
           	 3497	      0	      2	  0.0000	 50.0000
           	 3498	      0	      2	  0.0000	 50.0000
           	 3499	      0	      2	  0.0000	 50.0000
           	 3500	      0	      2	  0.0000	 50.0000
           	 3501	      0	      2	  0.0000	 50.0000
           	 3502	      0	      2	  0.0000	 50.0000
           	 3503	      0	      2	  0.0000	 50.0000
           	 3504	      0	      2	  0.0000	 50.0000
           	 3505	      0	      2	  0.0000	 50.0000
           	 3506	      0	      2	  0.0000	 50.0000
           	 3507	      0	      2	  0.0000	 50.0000
           	 3508	      0	      2	  0.0000	 50.0000
           	 3509	      0	      2	  0.0000	 50.0000
           	 3510	      0	      2	  0.0000	 50.0000
           	 3511	      0	      2	  0.0000	 50.0000
           	 3512	      0	      2	  0.0000	 50.0000
           	 3513	      0	      2	  0.0000	 50.0000
           	 3514	      0	      2	  0.0000	 50.0000
           	 3515	      0	      2	  0.0000	 50.0000
           	 3516	      0	      2	  0.0000	 50.0000
           	 3517	      0	      2	  0.0000	 50.0000
           	 3518	      0	      2	  0.0000	 50.0000
           	 3519	      0	      2	  0.0000	 50.0000
           	 3520	      0	      2	  0.0000	 50.0000
           	 3521	      0	      2	  0.0000	 50.0000
           	 3522	      0	      2	  0.0000	 50.0000
           	 3523	      0	      2	  0.0000	 50.0000
           	 3524	      0	      2	  0.0000	 50.0000
           	 3525	      0	      2	  0.0000	 50.0000
           	 3526	      0	      2	  0.0000	 50.0000
           	 3527	      0	      2	  0.0000	 50.0000
           	 3528	      0	      2	  0.0000	 50.0000
           	 3529	      0	      2	  0.0000	 50.0000
           	 3530	      0	      2	  0.0000	 50.0000
           	 3531	      0	      2	  0.0000	 50.0000
           	 3532	      0	      2	  0.0000	 50.0000
           	 3533	      0	      2	  0.0000	 50.0000
           	 3534	      0	      2	  0.0000	 50.0000
           	 3535	      0	      2	  0.0000	 50.0000
           	 3536	      0	      2	  0.0000	 50.0000
           	 3537	      0	      2	  0.0000	 50.0000
           	 3538	      0	      2	  0.0000	 50.0000
           	 3539	      0	      2	  0.0000	 50.0000
           	 3540	      0	      2	  0.0000	 50.0000
           	 3541	      0	      2	  0.0000	 50.0000
           	 3542	      0	      2	  0.0000	 50.0000
           	 3543	      0	      2	  0.0000	 50.0000
           	 3544	      0	      2	  0.0000	 50.0000
           	 3545	      0	      2	  0.0000	 50.0000
           	 3546	      0	      2	  0.0000	 50.0000
           	 3547	      0	      2	  0.0000	 50.0000
           	 3548	      0	      2	  0.0000	 50.0000
           	 3549	      0	      2	  0.0000	 50.0000
           	 3550	      0	      2	  0.0000	 50.0000
           	 3551	      0	      2	  0.0000	 50.0000
           	 3552	      0	      2	  0.0000	 50.0000
           	 3553	      0	      2	  0.0000	 50.0000
           	 3554	      0	      2	  0.0000	 50.0000
           	 3555	      0	      2	  0.0000	 50.0000
           	 3556	      0	      2	  0.0000	 50.0000
           	 3557	      0	      2	  0.0000	 50.0000
           	 3558	      0	      2	  0.0000	 50.0000
           	 3559	      0	      2	  0.0000	 50.0000
           	 3560	      0	      2	  0.0000	 50.0000
           	 3561	      0	      2	  0.0000	 50.0000
           	 3562	      0	      2	  0.0000	 50.0000
           	 3563	      0	      2	  0.0000	 50.0000
           	 3564	      0	      2	  0.0000	 50.0000
           	 3565	      0	      2	  0.0000	 50.0000
           	 3566	      0	      2	  0.0000	 50.0000
           	 3567	      1	      3	 25.0000	 75.0000
           	 3568	      0	      3	  0.0000	 75.0000
           	 3569	      0	      3	  0.0000	 75.0000
           	 3570	      0	      3	  0.0000	 75.0000
           	 3571	      0	      3	  0.0000	 75.0000
           	 3572	      0	      3	  0.0000	 75.0000
           	 3573	      0	      3	  0.0000	 75.0000
           	 3574	      0	      3	  0.0000	 75.0000
           	 3575	      0	      3	  0.0000	 75.0000
           	 3576	      0	      3	  0.0000	 75.0000
           	 3577	      0	      3	  0.0000	 75.0000
           	 3578	      0	      3	  0.0000	 75.0000
           	 3579	      0	      3	  0.0000	 75.0000
           	 3580	      0	      3	  0.0000	 75.0000
           	 3581	      0	      3	  0.0000	 75.0000
           	 3582	      0	      3	  0.0000	 75.0000
           	 3583	      0	      3	  0.0000	 75.0000
           	 3584	      0	      3	  0.0000	 75.0000
           	 3585	      0	      3	  0.0000	 75.0000
           	 3586	      0	      3	  0.0000	 75.0000
           	 3587	      0	      3	  0.0000	 75.0000
           	 3588	      0	      3	  0.0000	 75.0000
           	 3589	      0	      3	  0.0000	 75.0000
           	 3590	      0	      3	  0.0000	 75.0000
           	 3591	      1	      4	 25.0000	100.0000

Histogram  	   DN	   Npts	  Total	 Percent	 Acc Pct
Band 368   	 3628	      1	      1	 25.0000	 25.0000
           	 3629	      0	      1	  0.0000	 25.0000
           	 3630	      0	      1	  0.0000	 25.0000
           	 3631	      0	      1	  0.0000	 25.0000
           	 3632	      0	      1	  0.0000	 25.0000
           	 3633	      0	      1	  0.0000	 25.0000
           	 3634	      0	      1	  0.0000	 25.0000
           	 3635	      0	      1	  0.0000	 25.0000
           	 3636	      0	      1	  0.0000	 25.0000
           	 3637	      0	      1	  0.0000	 25.0000
           	 3638	      0	      1	  0.0000	 25.0000
           	 3639	      0	      1	  0.0000	 25.0000
           	 3640	      0	      1	  0.0000	 25.0000
           	 3641	      0	      1	  0.0000	 25.0000
           	 3642	      0	      1	  0.0000	 25.0000
           	 3643	      0	      1	  0.0000	 25.0000
           	 3644	      0	      1	  0.0000	 25.0000
           	 3645	      0	      1	  0.0000	 25.0000
           	 3646	      0	      1	  0.0000	 25.0000
           	 3647	      0	      1	  0.0000	 25.0000
           	 3648	      1	      2	 25.0000	 50.0000
           	 3649	      0	      2	  0.0000	 50.0000
           	 3650	      0	      2	  0.0000	 50.0000
           	 3651	      0	      2	  0.0000	 50.0000
           	 3652	      0	      2	  0.0000	 50.0000
           	 3653	      0	      2	  0.0000	 50.0000
           	 3654	      0	      2	  0.0000	 50.0000
           	 3655	      0	      2	  0.0000	 50.0000
           	 3656	      0	      2	  0.0000	 50.0000
           	 3657	      0	      2	  0.0000	 50.0000
           	 3658	      0	      2	  0.0000	 50.0000
           	 3659	      0	      2	  0.0000	 50.0000
           	 3660	      0	      2	  0.0000	 50.0000
           	 3661	      0	      2	  0.0000	 50.0000
           	 3662	      0	      2	  0.0000	 50.0000
           	 3663	      0	      2	  0.0000	 50.0000
           	 3664	      0	      2	  0.0000	 50.0000
           	 3665	      0	      2	  0.0000	 50.0000
           	 3666	      0	      2	  0.0000	 50.0000
           	 3667	      0	      2	  0.0000	 50.0000
           	 3668	      0	      2	  0.0000	 50.0000
           	 3669	      0	      2	  0.0000	 50.0000
           	 3670	      0	      2	  0.0000	 50.0000
           	 3671	      0	      2	  0.0000	 50.0000
           	 3672	      0	      2	  0.0000	 50.0000
           	 3673	      0	      2	  0.0000	 50.0000
           	 3674	      0	      2	  0.0000	 50.0000
           	 3675	      0	      2	  0.0000	 50.0000
           	 3676	      0	      2	  0.0000	 50.0000
           	 3677	      0	      2	  0.0000	 50.0000
           	 3678	      0	      2	  0.0000	 50.0000
           	 3679	      0	      2	  0.0000	 50.0000
           	 3680	      0	      2	  0.0000	 50.0000
           	 3681	      0	      2	  0.0000	 50.0000
           	 3682	      0	      2	  0.0000	 50.0000
           	 3683	      0	      2	  0.0000	 50.0000
           	 3684	      0	      2	  0.0000	 50.0000
           	 3685	      0	      2	  0.0000	 50.0000
           	 3686	      0	      2	  0.0000	 50.0000
           	 3687	      0	      2	  0.0000	 50.0000
           	 3688	      0	      2	  0.0000	 50.0000
           	 3689	      0	      2	  0.0000	 50.0000
           	 3690	      0	      2	  0.0000	 50.0000
           	 3691	      0	      2	  0.0000	 50.0000
           	 3692	      0	      2	  0.0000	 50.0000
           	 3693	      0	      2	  0.0000	 50.0000
           	 3694	      0	      2	  0.0000	 50.0000
           	 3695	      0	      2	  0.0000	 50.0000
           	 3696	      0	      2	  0.0000	 50.0000
           	 3697	      0	      2	  0.0000	 50.0000
           	 3698	      0	      2	  0.0000	 50.0000
           	 3699	      0	      2	  0.0000	 50.0000
           	 3700	      0	      2	  0.0000	 50.0000
           	 3701	      0	      2	  0.0000	 50.0000
           	 3702	      0	      2	  0.0000	 50.0000
           	 3703	      0	      2	  0.0000	 50.0000
           	 3704	      0	      2	  0.0000	 50.0000
           	 3705	      0	      2	  0.0000	 50.0000
           	 3706	      0	      2	  0.0000	 50.0000
           	 3707	      0	      2	  0.0000	 50.0000
           	 3708	      0	      2	  0.0000	 50.0000
           	 3709	      0	      2	  0.0000	 50.0000
           	 3710	      0	      2	  0.0000	 50.0000
           	 3711	      0	      2	  0.0000	 50.0000
           	 3712	      0	      2	  0.0000	 50.0000
           	 3713	      0	      2	  0.0000	 50.0000
           	 3714	      0	      2	  0.0000	 50.0000
           	 3715	      0	      2	  0.0000	 50.0000
           	 3716	      0	      2	  0.0000	 50.0000
           	 3717	      1	      3	 25.0000	 75.0000
           	 3718	      0	      3	  0.0000	 75.0000
           	 3719	      0	      3	  0.0000	 75.0000
           	 3720	      0	      3	  0.0000	 75.0000
           	 3721	      0	      3	  0.0000	 75.0000
           	 3722	      0	      3	  0.0000	 75.0000
           	 3723	      0	      3	  0.0000	 75.0000
           	 3724	      0	      3	  0.0000	 75.0000
           	 3725	      0	      3	  0.0000	 75.0000
           	 3726	      0	      3	  0.0000	 75.0000
           	 3727	      0	      3	  0.0000	 75.0000
           	 3728	      0	      3	  0.0000	 75.0000
           	 3729	      0	      3	  0.0000	 75.0000
           	 3730	      0	      3	  0.0000	 75.0000
           	 3731	      0	      3	  0.0000	 75.0000
           	 3732	      0	      3	  0.0000	 75.0000
           	 3733	      0	      3	  0.0000	 75.0000
           	 3734	      0	      3	  0.0000	 75.0000
           	 3735	      0	      3	  0.0000	 75.0000
           	 3736	      0	      3	  0.0000	 75.0000
           	 3737	      0	      3	  0.0000	 75.0000
           	 3738	      0	      3	  0.0000	 75.0000
           	 3739	      0	      3	  0.0000	 75.0000
           	 3740	      0	      3	  0.0000	 75.0000
           	 3741	      0	      3	  0.0000	 75.0000
           	 3742	      0	      3	  0.0000	 75.0000
           	 3743	      0	      3	  0.0000	 75.0000
           	 3744	      0	      3	  0.0000	 75.0000
           	 3745	      0	      3	  0.0000	 75.0000
           	 3746	      0	      3	  0.0000	 75.0000
           	 3747	      0	      3	  0.0000	 75.0000
           	 3748	      0	      3	  0.0000	 75.0000
           	 3749	      0	      3	  0.0000	 75.0000
           	 3750	      0	      3	  0.0000	 75.0000
           	 3751	      0	      3	  0.0000	 75.0000
           	 3752	      0	      3	  0.0000	 75.0000
           	 3753	      0	      3	  0.0000	 75.0000
           	 3754	      0	      3	  0.0000	 75.0000
           	 3755	      0	      3	  0.0000	 75.0000
           	 3756	      0	      3	  0.0000	 75.0000
           	 3757	      0	      3	  0.0000	 75.0000
           	 3758	      0	      3	  0.0000	 75.0000
           	 3759	      0	      3	  0.0000	 75.0000
           	 3760	      0	      3	  0.0000	 75.0000
           	 3761	      0	      3	  0.0000	 75.0000
           	 3762	      0	      3	  0.0000	 75.0000
           	 3763	      0	      3	  0.0000	 75.0000
           	 3764	      0	      3	  0.0000	 75.0000
           	 3765	      0	      3	  0.0000	 75.0000
           	 3766	      0	      3	  0.0000	 75.0000
           	 3767	      0	      3	  0.0000	 75.0000
           	 3768	      0	      3	  0.0000	 75.0000
           	 3769	      0	      3	  0.0000	 75.0000
           	 3770	      0	      3	  0.0000	 75.0000
           	 3771	      0	      3	  0.0000	 75.0000
           	 3772	      0	      3	  0.0000	 75.0000
           	 3773	      0	      3	  0.0000	 75.0000
           	 3774	      0	      3	  0.0000	 75.0000
           	 3775	      0	      3	  0.0000	 75.0000
           	 3776	      0	      3	  0.0000	 75.0000
           	 3777	      0	      3	  0.0000	 75.0000
           	 3778	      1	      4	 25.0000	100.0000

Histogram  	   DN	   Npts	  Total	 Percent	 Acc Pct
Band 369   	 3596	      1	      1	 25.0000	 25.0000
           	 3597	      1	      2	 25.0000	 50.0000
           	 3598	      0	      2	  0.0000	 50.0000
           	 3599	      0	      2	  0.0000	 50.0000
           	 3600	      0	      2	  0.0000	 50.0000
           	 3601	      0	      2	  0.0000	 50.0000
           	 3602	      1	      3	 25.0000	 75.0000
           	 3603	      0	      3	  0.0000	 75.0000
           	 3604	      0	      3	  0.0000	 75.0000
           	 3605	      0	      3	  0.0000	 75.0000
           	 3606	      0	      3	  0.0000	 75.0000
           	 3607	      0	      3	  0.0000	 75.0000
           	 3608	      0	      3	  0.0000	 75.0000
           	 3609	      0	      3	  0.0000	 75.0000
           	 3610	      0	      3	  0.0000	 75.0000
           	 3611	      0	      3	  0.0000	 75.0000
           	 3612	      0	      3	  0.0000	 75.0000
           	 3613	      0	      3	  0.0000	 75.0000
           	 3614	      0	      3	  0.0000	 75.0000
           	 3615	      0	      3	  0.0000	 75.0000
           	 3616	      0	      3	  0.0000	 75.0000
           	 3617	      0	      3	  0.0000	 75.0000
           	 3618	      0	      3	  0.0000	 75.0000
           	 3619	      0	      3	  0.0000	 75.0000
           	 3620	      0	      3	  0.0000	 75.0000
           	 3621	      0	      3	  0.0000	 75.0000
           	 3622	      0	      3	  0.0000	 75.0000
